,Gender,Label,Name_written,Name_spoken,segments,syllables,SCR,OCR,SCE,OCE,FVR,CVR,BVR,VE
1653,Male,0,bryan,b r aɪ ə n,5,1,0.4,0.2,1,0,0.0,0.2,0.0,0
1654,Male,0,derek,d e r ɪ k,5,2,0.2,0.4,0,1,0.4,0.0,0.0,0
1655,Male,0,jacob,ʤ eɪ k ə b,5,2,0.0,0.6,0,1,0.0,0.2,0.0,0
1656,Male,0,noah,n o ə,3,1,0.3333333333333333,0.0,0,0,0.0,0.3333333333333333,0.3333333333333333,1
1657,Male,0,damon,d eɪ m ə n,5,2,0.4,0.2,1,0,0.0,0.2,0.0,0
1658,Male,0,carlos,k ɒ r l o s,6,2,0.3333333333333333,0.3333333333333333,0,1,0.0,0.0,0.3333333333333333,0
1659,Male,0,marcos,m ɒ r k o s,6,2,0.3333333333333333,0.3333333333333333,0,1,0.0,0.0,0.3333333333333333,0
1660,Male,0,gregory,g r e g ɜ i,6,3,0.16666666666666666,0.3333333333333333,0,0,0.5,0.0,0.0,1
1661,Male,0,richard,r ɪ ʧ ɜ d,5,2,0.2,0.4,0,1,0.4,0.0,0.0,0
1662,Male,0,david,d eɪ v ɪ d,5,2,0.0,0.6,0,1,0.2,0.0,0.0,0
1663,Male,0,benjamin,b e n ʤ ə m ə n,8,3,0.375,0.25,1,0,0.125,0.25,0.0,0
1664,Male,0,donald,d ɒ n ə l d,6,2,0.3333333333333333,0.3333333333333333,0,1,0.0,0.16666666666666666,0.16666666666666666,0
1665,Male,0,jeffrey,ʤ e f r i,5,2,0.2,0.4,0,0,0.4,0.0,0.0,1
1666,Male,0,samuel,s æ m j u l,6,2,0.5,0.16666666666666666,1,0,0.16666666666666666,0.0,0.16666666666666666,0
1667,Male,0,gabriel,g eɪ b r i ə l,7,2,0.2857142857142857,0.2857142857142857,1,0,0.14285714285714285,0.14285714285714285,0.0,0
1668,Male,0,alexander,æ l ə g z æ n d ɜ,9,4,0.2222222222222222,0.3333333333333333,0,0,0.3333333333333333,0.1111111111111111,0.0,1
1669,Male,0,drew,d r u,3,1,0.3333333333333333,0.3333333333333333,0,0,0.0,0.0,0.3333333333333333,1
1670,Male,0,michael,m aɪ k ə l,5,2,0.4,0.2,1,0,0.0,0.2,0.0,0
1671,Male,0,jack,ʤ æ k,3,1,0.0,0.6666666666666666,0,1,0.3333333333333333,0.0,0.0,0
1672,Male,0,eric,e r ɪ k,4,2,0.25,0.25,0,1,0.5,0.0,0.0,0
1673,Male,0,usher,ə ʃ ɜ,3,2,0.0,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0.0,1
1674,Male,0,mohamed,m o h ɒ m e d,7,3,0.2857142857142857,0.2857142857142857,0,1,0.14285714285714285,0.0,0.2857142857142857,0
1675,Male,0,nicholas,n ɪ k ə l ə s,7,3,0.2857142857142857,0.2857142857142857,0,1,0.14285714285714285,0.2857142857142857,0.0,0
1676,Male,0,marcus,m ɒ r k ə s,6,2,0.3333333333333333,0.3333333333333333,0,1,0.0,0.16666666666666666,0.16666666666666666,0
1677,Male,0,wyatt,w aɪ ə t,4,1,0.25,0.25,0,1,0.0,0.25,0.0,0
1678,Male,0,zachary,z æ k ɜ i,5,3,0.0,0.4,0,0,0.6,0.0,0.0,1
1679,Male,0,jordan,ʤ ɔ r d ə n,6,2,0.3333333333333333,0.3333333333333333,1,0,0.0,0.16666666666666666,0.16666666666666666,0
1680,Male,0,daniel,d æ n j ə l,6,2,0.5,0.16666666666666666,1,0,0.16666666666666666,0.16666666666666666,0.0,0
1681,Male,0,keenan,k i n ə n,5,2,0.4,0.2,1,0,0.2,0.2,0.0,0
1682,Male,0,nicholas,n ɪ k ə l ə s,7,3,0.2857142857142857,0.2857142857142857,0,1,0.14285714285714285,0.2857142857142857,0.0,0
1683,Male,0,donald,d ɒ n ə l d,6,2,0.3333333333333333,0.3333333333333333,0,1,0.0,0.16666666666666666,0.16666666666666666,0
1684,Male,0,jeremy,ʤ e r ə m i,6,3,0.3333333333333333,0.16666666666666666,0,0,0.3333333333333333,0.16666666666666666,0.0,1
1685,Male,0,daniel,d æ n j ə l,6,2,0.5,0.16666666666666666,1,0,0.16666666666666666,0.16666666666666666,0.0,0
1686,Male,0,damon,d eɪ m ə n,5,2,0.4,0.2,1,0,0.0,0.2,0.0,0
1687,Male,0,justin,ʤ ə s t ə n,6,2,0.16666666666666666,0.5,1,0,0.0,0.3333333333333333,0.0,0
1688,Male,0,emmanuel,ɪ m æ n j u ə l,8,3,0.5,0.0,1,0,0.25,0.125,0.125,0
1689,Male,0,dominick,d ɒ m ə n ɪ k,7,3,0.2857142857142857,0.2857142857142857,0,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0
1690,Male,0,christian,k r ɪ s ʧ ə n,7,2,0.2857142857142857,0.42857142857142855,1,0,0.14285714285714285,0.14285714285714285,0.0,0
1691,Male,0,matthew,m æ ɵ j u,5,2,0.4,0.2,0,0,0.2,0.0,0.2,1
1692,Male,0,amar,ə m ɒ r,4,2,0.5,0.0,1,0,0.0,0.25,0.25,0
1693,Male,0,aaron,e r ə n,4,2,0.5,0.0,1,0,0.25,0.25,0.0,0
1694,Male,0,stephen,s t i v ə n,6,2,0.16666666666666666,0.5,1,0,0.16666666666666666,0.16666666666666666,0.0,0
1695,Male,0,patrick,p æ t r ɪ k,6,2,0.16666666666666666,0.5,0,1,0.3333333333333333,0.0,0.0,0
1696,Male,0,herbert,h ɜ b ɜ t,5,2,0.0,0.6,0,1,0.4,0.0,0.0,0
1697,Male,0,anthony,æ n ɵ ə n i,6,3,0.3333333333333333,0.16666666666666666,0,0,0.3333333333333333,0.16666666666666666,0.0,1
1698,Male,0,logan,l o g ə n,5,2,0.4,0.2,1,0,0.0,0.2,0.2,0
1699,Male,0,zachary,z æ k ɜ i,5,3,0.0,0.4,0,0,0.6,0.0,0.0,1
1700,Male,0,sean,ʃ ɔ n,3,1,0.3333333333333333,0.3333333333333333,1,0,0.0,0.0,0.3333333333333333,0
1701,Male,0,anthony,æ n ɵ ə n i,6,3,0.3333333333333333,0.16666666666666666,0,0,0.3333333333333333,0.16666666666666666,0.0,1
1702,Male,0,timothy,t ɪ m ə ɵ i,6,3,0.16666666666666666,0.3333333333333333,0,0,0.3333333333333333,0.16666666666666666,0.0,1
1703,Male,0,christian,k r ɪ s ʧ ə n,7,2,0.2857142857142857,0.42857142857142855,1,0,0.14285714285714285,0.14285714285714285,0.0,0
1704,Male,0,michael,m aɪ k ə l,5,2,0.4,0.2,1,0,0.0,0.2,0.0,0
1705,Male,0,brian,b r aɪ ə n,5,1,0.4,0.2,1,0,0.0,0.2,0.0,0
1706,Male,0,christian,k r ɪ s ʧ ə n,7,2,0.2857142857142857,0.42857142857142855,1,0,0.14285714285714285,0.14285714285714285,0.0,0
1707,Male,0,jonathan,ʤ ɒ n ə ɵ ə n,7,3,0.2857142857142857,0.2857142857142857,1,0,0.0,0.2857142857142857,0.14285714285714285,0
1708,Male,0,angelo,æ n ʤ ə l o,6,3,0.3333333333333333,0.16666666666666666,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1
1709,Male,0,albert,æ l b ɜ t,5,2,0.2,0.4,0,1,0.4,0.0,0.0,0
1710,Male,0,jeffery,ʤ e f ɜ i,5,3,0.0,0.4,0,0,0.6,0.0,0.0,1
1711,Male,0,jacob,ʤ eɪ k ə b,5,2,0.0,0.6,0,1,0.0,0.2,0.0,0
1712,Male,0,jonathan,ʤ ɒ n ə ɵ ə n,7,3,0.2857142857142857,0.2857142857142857,1,0,0.0,0.2857142857142857,0.14285714285714285,0
1713,Male,0,zachary,z æ k ɜ i,5,3,0.0,0.4,0,0,0.6,0.0,0.0,1
1714,Male,0,jonathan,ʤ ɒ n ə ɵ ə n,7,3,0.2857142857142857,0.2857142857142857,1,0,0.0,0.2857142857142857,0.14285714285714285,0
1715,Male,0,kevin,k e v ɪ n,5,2,0.2,0.4,1,0,0.4,0.0,0.0,0
1716,Male,0,kyle,k aɪ l,3,2,0.3333333333333333,0.3333333333333333,1,0,0.0,0.0,0.0,0
1717,Male,0,cody,k o d i,4,2,0.0,0.5,0,0,0.25,0.0,0.25,1
1718,Male,0,manuel,m ɒ n w e l,6,2,0.6666666666666666,0.0,1,0,0.16666666666666666,0.0,0.16666666666666666,0
1719,Male,0,luis,l u i s,4,1,0.25,0.25,0,1,0.25,0.0,0.25,0
1720,Male,0,daniel,d æ n j ə l,6,2,0.5,0.16666666666666666,1,0,0.16666666666666666,0.16666666666666666,0.0,0
1721,Male,0,george,ʤ ɔ r ʤ,4,2,0.25,0.5,0,1,0.0,0.0,0.25,0
1722,Male,0,ryan,r aɪ ə n,4,1,0.5,0.0,1,0,0.0,0.25,0.0,0
1723,Male,0,hernan,h ɜ n ə n,5,2,0.4,0.2,1,0,0.2,0.2,0.0,0
1724,Male,0,joel,ʤ o ə l,4,1,0.25,0.25,1,0,0.0,0.25,0.25,0
1725,Male,0,jonathan,ʤ ɒ n ə ɵ ə n,7,3,0.2857142857142857,0.2857142857142857,1,0,0.0,0.2857142857142857,0.14285714285714285,0
1726,Male,0,javier,h ɒ v i e r,6,2,0.16666666666666666,0.3333333333333333,1,0,0.3333333333333333,0.0,0.16666666666666666,0
1727,Male,0,rogelio,r o g i l i o,7,3,0.2857142857142857,0.14285714285714285,0,0,0.2857142857142857,0.0,0.2857142857142857,1
1728,Male,0,timothy,t ɪ m ə ɵ i,6,3,0.16666666666666666,0.3333333333333333,0,0,0.3333333333333333,0.16666666666666666,0.0,1
1729,Male,0,branden,b r æ n d ə n,7,2,0.42857142857142855,0.2857142857142857,1,0,0.14285714285714285,0.14285714285714285,0.0,0
1730,Male,0,kyle,k aɪ l,3,2,0.3333333333333333,0.3333333333333333,1,0,0.0,0.0,0.0,0
1731,Male,0,todd,t ɒ d,3,1,0.0,0.6666666666666666,0,1,0.0,0.0,0.3333333333333333,0
1732,Male,0,cole,k o l,3,2,0.3333333333333333,0.3333333333333333,1,0,0.0,0.0,0.3333333333333333,0
1733,Male,0,andre,ɒ n d r eɪ,5,2,0.4,0.2,0,0,0.0,0.0,0.2,0
1734,Male,0,anthony,æ n ɵ ə n i,6,3,0.3333333333333333,0.16666666666666666,0,0,0.3333333333333333,0.16666666666666666,0.0,1
1735,Male,0,oliver,ɒ l ə v ɜ,5,3,0.2,0.2,0,0,0.2,0.2,0.2,1
1736,Male,0,adrian,eɪ d r i ə n,6,2,0.3333333333333333,0.16666666666666666,1,0,0.16666666666666666,0.16666666666666666,0.0,0
1737,Male,0,marquis,m ɒ r k i,5,2,0.4,0.2,0,0,0.2,0.0,0.2,1
1738,Male,0,zachary,z æ k ɜ i,5,3,0.0,0.4,0,0,0.6,0.0,0.0,1
1739,Male,0,brian,b r aɪ ə n,5,1,0.4,0.2,1,0,0.0,0.2,0.0,0
1740,Male,0,adrian,eɪ d r i ə n,6,2,0.3333333333333333,0.16666666666666666,1,0,0.16666666666666666,0.16666666666666666,0.0,0
1741,Male,0,ryan,r aɪ ə n,4,1,0.5,0.0,1,0,0.0,0.25,0.0,0
1742,Male,0,collin,k ɒ l ɪ n,5,2,0.4,0.2,1,0,0.2,0.0,0.2,0
1743,Male,0,patrick,p æ t r ɪ k,6,2,0.16666666666666666,0.5,0,1,0.3333333333333333,0.0,0.0,0
1744,Male,0,andrew,æ n d r u,5,2,0.4,0.2,0,0,0.2,0.0,0.2,1
1745,Male,0,gerson,ʤ ɜ s ə n,5,2,0.2,0.4,1,0,0.2,0.2,0.0,0
1746,Male,0,damien,d eɪ m i ə n,6,2,0.3333333333333333,0.16666666666666666,1,0,0.16666666666666666,0.16666666666666666,0.0,0
1747,Male,0,frank,f r æ ŋ k,5,1,0.4,0.4,0,1,0.2,0.0,0.0,0
1748,Male,0,bret,b r e t,4,1,0.25,0.5,0,1,0.25,0.0,0.0,0
1749,Male,0,nicholas,n ɪ k ə l ə s,7,3,0.2857142857142857,0.2857142857142857,0,1,0.14285714285714285,0.2857142857142857,0.0,0
1750,Male,0,matthew,m æ ɵ j u,5,2,0.4,0.2,0,0,0.2,0.0,0.2,1
1751,Male,0,cameron,k æ m ɜ ə n,6,3,0.3333333333333333,0.16666666666666666,1,0,0.3333333333333333,0.16666666666666666,0.0,0
1752,Male,0,frank,f r æ ŋ k,5,1,0.4,0.4,0,1,0.2,0.0,0.0,0
1753,Male,0,alexander,æ l ə g z æ n d ɜ,9,4,0.2222222222222222,0.3333333333333333,0,0,0.3333333333333333,0.1111111111111111,0.0,1
1754,Male,0,eric,e r ɪ k,4,2,0.25,0.25,0,1,0.5,0.0,0.0,0
1755,Male,0,robert,r ɒ b ɜ t,5,2,0.2,0.4,0,1,0.2,0.0,0.2,0
1756,Male,0,william,w ɪ l j ə m,6,2,0.6666666666666666,0.0,1,0,0.16666666666666666,0.16666666666666666,0.0,0
1757,Male,0,jake,ʤ eɪ k,3,2,0.0,0.6666666666666666,0,1,0.0,0.0,0.0,0
1758,Male,0,noah,n o ə,3,1,0.3333333333333333,0.0,0,0,0.0,0.3333333333333333,0.3333333333333333,1
1759,Male,0,jeffery,ʤ e f ɜ i,5,3,0.0,0.4,0,0,0.6,0.0,0.0,1
1760,Male,0,austin,ɔ s t ə n,5,2,0.2,0.4,1,0,0.0,0.2,0.2,0
1761,Male,0,brian,b r aɪ ə n,5,1,0.4,0.2,1,0,0.0,0.2,0.0,0
1762,Male,0,jeffery,ʤ e f ɜ i,5,3,0.0,0.4,0,0,0.6,0.0,0.0,1
1763,Male,0,avery,eɪ v ɜ i,4,3,0.0,0.25,0,0,0.5,0.0,0.0,1
1764,Male,0,justin,ʤ ə s t ə n,6,2,0.16666666666666666,0.5,1,0,0.0,0.3333333333333333,0.0,0
1765,Male,0,daniel,d æ n j ə l,6,2,0.5,0.16666666666666666,1,0,0.16666666666666666,0.16666666666666666,0.0,0
1766,Male,0,ryan,r aɪ ə n,4,1,0.5,0.0,1,0,0.0,0.25,0.0,0
1767,Male,0,evan,e v ə n,4,2,0.25,0.25,1,0,0.25,0.25,0.0,0
1768,Male,0,sebastian,s ə b æ s ʧ ə n,8,3,0.125,0.5,1,0,0.125,0.25,0.0,0
1769,Male,0,paul,p ɔ l,3,1,0.3333333333333333,0.3333333333333333,1,0,0.0,0.0,0.3333333333333333,0
1770,Male,0,michael,m aɪ k ə l,5,2,0.4,0.2,1,0,0.0,0.2,0.0,0
1771,Male,0,daniel,d æ n j ə l,6,2,0.5,0.16666666666666666,1,0,0.16666666666666666,0.16666666666666666,0.0,0
1772,Male,0,james,ʤ eɪ m z,4,2,0.25,0.5,0,1,0.0,0.0,0.0,0
1773,Male,0,kyle,k aɪ l,3,2,0.3333333333333333,0.3333333333333333,1,0,0.0,0.0,0.0,0
1774,Male,0,christopher,k r ɪ s t ə f ɜ,8,3,0.125,0.5,0,0,0.25,0.125,0.0,1
1775,Male,0,christian,k r ɪ s ʧ ə n,7,2,0.2857142857142857,0.42857142857142855,1,0,0.14285714285714285,0.14285714285714285,0.0,0
1776,Male,0,alexander,æ l ə g z æ n d ɜ,9,4,0.2222222222222222,0.3333333333333333,0,0,0.3333333333333333,0.1111111111111111,0.0,1
1777,Male,0,erick,e r ɪ k,4,2,0.25,0.25,0,1,0.5,0.0,0.0,0
1778,Male,0,joseph,ʤ o s ə f,5,2,0.0,0.6,0,1,0.0,0.2,0.2,0
1779,Male,0,ian,i ə n,3,1,0.3333333333333333,0.0,1,0,0.3333333333333333,0.3333333333333333,0.0,0
1780,Male,0,timothy,t ɪ m ə ɵ i,6,3,0.16666666666666666,0.3333333333333333,0,0,0.3333333333333333,0.16666666666666666,0.0,1
1781,Male,0,aaron,e r ə n,4,2,0.5,0.0,1,0,0.25,0.25,0.0,0
1782,Male,0,anthony,æ n ɵ ə n i,6,3,0.3333333333333333,0.16666666666666666,0,0,0.3333333333333333,0.16666666666666666,0.0,1
1783,Male,0,christopher,k r ɪ s t ə f ɜ,8,3,0.125,0.5,0,0,0.25,0.125,0.0,1
1784,Male,0,john,ʤ ɒ n,3,1,0.3333333333333333,0.3333333333333333,1,0,0.0,0.0,0.3333333333333333,0
1785,Male,0,andrew,æ n d r u,5,2,0.4,0.2,0,0,0.2,0.0,0.2,1
1786,Male,0,lamar,l ə m ɒ r,5,2,0.6,0.0,1,0,0.0,0.2,0.2,0
1787,Male,0,raymond,r eɪ m ə n d,6,2,0.5,0.16666666666666666,0,1,0.0,0.16666666666666666,0.0,0
1788,Male,0,brian,b r aɪ ə n,5,1,0.4,0.2,1,0,0.0,0.2,0.0,0
1789,Male,0,alex,æ l ə k s,5,2,0.2,0.4,0,1,0.2,0.2,0.0,0
1790,Male,0,noah,n o ə,3,1,0.3333333333333333,0.0,0,0,0.0,0.3333333333333333,0.3333333333333333,1
1791,Male,0,daniel,d æ n j ə l,6,2,0.5,0.16666666666666666,1,0,0.16666666666666666,0.16666666666666666,0.0,0
1792,Male,0,edgar,e d g ɜ,4,2,0.0,0.5,0,0,0.5,0.0,0.0,1
1793,Male,0,gregory,g r e g ɜ i,6,3,0.16666666666666666,0.3333333333333333,0,0,0.5,0.0,0.0,1
1794,Male,0,elias,ə l aɪ ə s,5,2,0.2,0.2,0,1,0.0,0.4,0.0,0
1795,Male,0,christopher,k r ɪ s t ə f ɜ,8,3,0.125,0.5,0,0,0.25,0.125,0.0,1
1796,Male,0,brian,b r aɪ ə n,5,1,0.4,0.2,1,0,0.0,0.2,0.0,0
1797,Male,0,aaron,e r ə n,4,2,0.5,0.0,1,0,0.25,0.25,0.0,0
1798,Male,0,joseph,ʤ o s ə f,5,2,0.0,0.6,0,1,0.0,0.2,0.2,0
1799,Male,0,jordan,ʤ ɔ r d ə n,6,2,0.3333333333333333,0.3333333333333333,1,0,0.0,0.16666666666666666,0.16666666666666666,0
1800,Male,0,teddy,t e d i,4,2,0.0,0.5,0,0,0.5,0.0,0.0,1
1801,Male,0,joseph,ʤ o s ə f,5,2,0.0,0.6,0,1,0.0,0.2,0.2,0
1802,Male,0,kyle,k aɪ l,3,2,0.3333333333333333,0.3333333333333333,1,0,0.0,0.0,0.0,0
1803,Male,0,justin,ʤ ə s t ə n,6,2,0.16666666666666666,0.5,1,0,0.0,0.3333333333333333,0.0,0
1804,Male,0,alberto,æ l b ɜ t o,6,3,0.16666666666666666,0.3333333333333333,0,0,0.3333333333333333,0.0,0.16666666666666666,1
1805,Male,0,gregory,g r e g ɜ i,6,3,0.16666666666666666,0.3333333333333333,0,0,0.5,0.0,0.0,1
1806,Male,0,brandon,b r æ n d ə n,7,2,0.42857142857142855,0.2857142857142857,1,0,0.14285714285714285,0.14285714285714285,0.0,0
1807,Male,0,brandon,b r æ n d ə n,7,2,0.42857142857142855,0.2857142857142857,1,0,0.14285714285714285,0.14285714285714285,0.0,0
1808,Male,0,alexis,ə l e k s ɪ s,7,3,0.14285714285714285,0.42857142857142855,0,1,0.2857142857142857,0.14285714285714285,0.0,0
1809,Male,0,nicholas,n ɪ k ə l ə s,7,3,0.2857142857142857,0.2857142857142857,0,1,0.14285714285714285,0.2857142857142857,0.0,0
1810,Male,0,joshua,ʤ ɒ ʃ u ə,5,2,0.0,0.4,0,0,0.0,0.2,0.4,1
1811,Male,0,anthony,æ n ɵ ə n i,6,3,0.3333333333333333,0.16666666666666666,0,0,0.3333333333333333,0.16666666666666666,0.0,1
1812,Male,0,brandon,b r æ n d ə n,7,2,0.42857142857142855,0.2857142857142857,1,0,0.14285714285714285,0.14285714285714285,0.0,0
1813,Male,0,joshua,ʤ ɒ ʃ u ə,5,2,0.0,0.4,0,0,0.0,0.2,0.4,1
1814,Male,0,jacob,ʤ eɪ k ə b,5,2,0.0,0.6,0,1,0.0,0.2,0.0,0
1815,Male,0,jaime,h aɪ m i,4,2,0.25,0.25,0,0,0.25,0.0,0.0,1
1816,Male,0,alejandro,ɒ l eɪ j ɒ n d r o,9,4,0.4444444444444444,0.1111111111111111,0,0,0.0,0.0,0.3333333333333333,1
1817,Male,0,gerard,ʤ ɜ ɒ r d,5,2,0.2,0.4,0,1,0.2,0.0,0.2,0
1818,Male,0,kyle,k aɪ l,3,2,0.3333333333333333,0.3333333333333333,1,0,0.0,0.0,0.0,0
1819,Male,0,kevin,k e v ɪ n,5,2,0.2,0.4,1,0,0.4,0.0,0.0,0
1820,Male,0,tyler,t aɪ l ɜ,4,2,0.25,0.25,0,0,0.25,0.0,0.0,1
1821,Male,0,elijah,e l aɪ ʤ ə,5,3,0.2,0.2,0,0,0.2,0.2,0.0,1
1822,Male,0,brendon,b r e n d ə n,7,2,0.42857142857142855,0.2857142857142857,1,0,0.14285714285714285,0.14285714285714285,0.0,0
1823,Male,0,justin,ʤ ə s t ə n,6,2,0.16666666666666666,0.5,1,0,0.0,0.3333333333333333,0.0,0
1824,Male,0,marcos,m ɒ r k o s,6,2,0.3333333333333333,0.3333333333333333,0,1,0.0,0.0,0.3333333333333333,0
1825,Male,0,daniel,d æ n j ə l,6,2,0.5,0.16666666666666666,1,0,0.16666666666666666,0.16666666666666666,0.0,0
1826,Male,0,luis,l u i s,4,1,0.25,0.25,0,1,0.25,0.0,0.25,0
1827,Male,0,matthew,m æ ɵ j u,5,2,0.4,0.2,0,0,0.2,0.0,0.2,1
1828,Male,0,winston,w ɪ n s t ə n,7,2,0.42857142857142855,0.2857142857142857,1,0,0.14285714285714285,0.14285714285714285,0.0,0
1829,Male,0,aiden,eɪ d e n,4,2,0.25,0.25,1,0,0.25,0.0,0.0,0
1830,Male,0,aaron,e r ə n,4,2,0.5,0.0,1,0,0.25,0.25,0.0,0
1831,Male,0,christian,k r ɪ s ʧ ə n,7,2,0.2857142857142857,0.42857142857142855,1,0,0.14285714285714285,0.14285714285714285,0.0,0
1832,Male,0,benjamin,b e n ʤ ə m ə n,8,3,0.375,0.25,1,0,0.125,0.25,0.0,0
1833,Male,0,zachary,z æ k ɜ i,5,3,0.0,0.4,0,0,0.6,0.0,0.0,1
1834,Male,0,rudy,r u d i,4,2,0.25,0.25,0,0,0.25,0.0,0.25,1
1835,Male,0,isaiah,aɪ z eɪ ə,4,3,0.0,0.25,0,0,0.0,0.25,0.0,1
1836,Male,0,samuel,s æ m j u l,6,2,0.5,0.16666666666666666,1,0,0.16666666666666666,0.0,0.16666666666666666,0
1837,Male,0,edgar,e d g ɜ,4,2,0.0,0.5,0,0,0.5,0.0,0.0,1
1838,Male,0,aaron,e r ə n,4,2,0.5,0.0,1,0,0.25,0.25,0.0,0
1839,Male,0,mitchell,m ɪ ʧ ə l,5,2,0.4,0.2,1,0,0.2,0.2,0.0,0
1840,Male,0,andrew,æ n d r u,5,2,0.4,0.2,0,0,0.2,0.0,0.2,1
1841,Male,0,dennis,d e n ɪ s,5,2,0.2,0.4,0,1,0.4,0.0,0.0,0
1842,Male,0,kevin,k e v ɪ n,5,2,0.2,0.4,1,0,0.4,0.0,0.0,0
1843,Male,0,alexander,æ l ə g z æ n d ɜ,9,4,0.2222222222222222,0.3333333333333333,0,0,0.3333333333333333,0.1111111111111111,0.0,1
1844,Male,0,jacob,ʤ eɪ k ə b,5,2,0.0,0.6,0,1,0.0,0.2,0.0,0
1845,Male,0,jeffrey,ʤ e f r i,5,2,0.2,0.4,0,0,0.4,0.0,0.0,1
1846,Male,0,alexander,æ l ə g z æ n d ɜ,9,4,0.2222222222222222,0.3333333333333333,0,0,0.3333333333333333,0.1111111111111111,0.0,1
1847,Male,0,richard,r ɪ ʧ ɜ d,5,2,0.2,0.4,0,1,0.4,0.0,0.0,0
1848,Male,0,tyler,t aɪ l ɜ,4,2,0.25,0.25,0,0,0.25,0.0,0.0,1
1849,Male,0,andrew,æ n d r u,5,2,0.4,0.2,0,0,0.2,0.0,0.2,1
1850,Male,0,malik,m æ l ɪ k,5,2,0.4,0.2,0,1,0.4,0.0,0.0,0
1851,Male,0,khalil,k æ l ə l,5,2,0.4,0.2,1,0,0.2,0.2,0.0,0
1852,Male,0,damien,d eɪ m i ə n,6,2,0.3333333333333333,0.16666666666666666,1,0,0.16666666666666666,0.16666666666666666,0.0,0
1853,Male,0,austin,ɔ s t ə n,5,2,0.2,0.4,1,0,0.0,0.2,0.2,0
1854,Male,0,randy,r æ n d i,5,2,0.4,0.2,0,0,0.4,0.0,0.0,1
1855,Male,0,andrew,æ n d r u,5,2,0.4,0.2,0,0,0.2,0.0,0.2,1
1856,Male,0,orlando,ɔ r l æ n d o,7,3,0.42857142857142855,0.14285714285714285,0,0,0.14285714285714285,0.0,0.2857142857142857,1
1857,Male,0,kevin,k e v ɪ n,5,2,0.2,0.4,1,0,0.4,0.0,0.0,0
1858,Male,0,carlos,k ɒ r l o s,6,2,0.3333333333333333,0.3333333333333333,0,1,0.0,0.0,0.3333333333333333,0
1859,Male,0,jason,ʤ eɪ s ə n,5,2,0.2,0.4,1,0,0.0,0.2,0.0,0
1860,Male,0,kevin,k e v ɪ n,5,2,0.2,0.4,1,0,0.4,0.0,0.0,0
1861,Male,0,joseph,ʤ o s ə f,5,2,0.0,0.6,0,1,0.0,0.2,0.2,0
1862,Male,0,isaiah,aɪ z eɪ ə,4,3,0.0,0.25,0,0,0.0,0.25,0.0,1
1863,Male,0,benjamin,b e n ʤ ə m ə n,8,3,0.375,0.25,1,0,0.125,0.25,0.0,0
1864,Male,0,christopher,k r ɪ s t ə f ɜ,8,3,0.125,0.5,0,0,0.25,0.125,0.0,1
1865,Male,0,gabriel,g eɪ b r i ə l,7,2,0.2857142857142857,0.2857142857142857,1,0,0.14285714285714285,0.14285714285714285,0.0,0
1866,Male,0,brett,b r e t,4,1,0.25,0.5,0,1,0.25,0.0,0.0,0
1867,Male,0,erik,e r ɪ k,4,2,0.25,0.25,0,1,0.5,0.0,0.0,0
1868,Male,0,kevin,k e v ɪ n,5,2,0.2,0.4,1,0,0.4,0.0,0.0,0
1869,Male,0,randy,r æ n d i,5,2,0.4,0.2,0,0,0.4,0.0,0.0,1
1870,Male,0,erick,e r ɪ k,4,2,0.25,0.25,0,1,0.5,0.0,0.0,0
1871,Male,0,steven,s t i v ə n,6,2,0.16666666666666666,0.5,1,0,0.16666666666666666,0.16666666666666666,0.0,0
1872,Male,0,zachary,z æ k ɜ i,5,3,0.0,0.4,0,0,0.6,0.0,0.0,1
1873,Male,0,kyle,k aɪ l,3,2,0.3333333333333333,0.3333333333333333,1,0,0.0,0.0,0.0,0
1874,Male,0,jacob,ʤ eɪ k ə b,5,2,0.0,0.6,0,1,0.0,0.2,0.0,0
1875,Male,0,harrison,h e r ɪ s ə n,7,3,0.2857142857142857,0.2857142857142857,1,0,0.2857142857142857,0.14285714285714285,0.0,0
1876,Male,0,christopher,k r ɪ s t ə f ɜ,8,3,0.125,0.5,0,0,0.25,0.125,0.0,1
1877,Male,0,brian,b r aɪ ə n,5,1,0.4,0.2,1,0,0.0,0.2,0.0,0
1878,Male,0,edmund,e d m ə n d,6,2,0.3333333333333333,0.3333333333333333,0,1,0.16666666666666666,0.16666666666666666,0.0,0
1879,Male,0,ryan,r aɪ ə n,4,1,0.5,0.0,1,0,0.0,0.25,0.0,0
1880,Male,0,fernando,f ɜ n æ n d o,7,3,0.2857142857142857,0.2857142857142857,0,0,0.2857142857142857,0.0,0.14285714285714285,1
1881,Male,0,alexander,æ l ə g z æ n d ɜ,9,4,0.2222222222222222,0.3333333333333333,0,0,0.3333333333333333,0.1111111111111111,0.0,1
1882,Male,0,jonathan,ʤ ɒ n ə ɵ ə n,7,3,0.2857142857142857,0.2857142857142857,1,0,0.0,0.2857142857142857,0.14285714285714285,0
1883,Male,0,kevin,k e v ɪ n,5,2,0.2,0.4,1,0,0.4,0.0,0.0,0
1884,Male,0,griffin,g r ɪ f ɪ n,6,2,0.3333333333333333,0.3333333333333333,1,0,0.3333333333333333,0.0,0.0,0
