"","title","contents"
"42","'앙숙' 세르비아·코소보, 내주 회동…'관계 정상화' 추가 논의","  코소보가 내주 유럽연합(EU) 중재로 다시 회동한다. EU 외교부 격인 대외관계청(EEAS)은 호세프 보렐 EU 외교안보 고위대표가 오는 18일(현지시간) 북마케도니아 오흐리드에서 양국 정상이 참석하는 '세르비아-코소보... "
"43","[지구촌톡톡] 56℃ 살인더위 vs 22m 다이빙…극과극 여름나기 外","  코소보에서는 22m 높이 다리에서 뛰어내리며 더위를 잊었습니다. 극과 극 여름나기, 화면으로 함께... 동유럽 코소보에서 이색 다이빙 대회가 열렸습니다. 무려 1950년대부터 시작된 마을의 전통행사라고 하는데요. <에발드... "
"44","세르비아 코소보 정상들, 유럽연합 가입위해 EU중재안 수용","  세르비아와 코소보 양국 총리들과 회담을 마친 뒤 기자회견에서 두 나라가 유럽연합의 양국 관계 회복을... 그는 기자들에게 알렉산다르 부치치 세르비아 대통령과 알빈 쿠르티 코소보 총리가 ""유럽 연합의 제안을... "
"45","[b11 현장] K리그에 뜬 코소보의 쌍두독수리, 플라나의 '애국자' 골 세리머니","  샤키리는 알바니아계 코소보인 이민자 출신이다. 자신의 뿌리인 알바니아의 상징인 쌍두독수리를 연상시키는 이 세리머니를 통해 자신의 애국심을 표출했다. 물론 앙숙 이웃국가인 세르비아를 겨냥해 도발하는 듯한... "
"46","유엔 자원봉사자, 코소보 여성장애인 '아니타 샤바니'","  "" 오늘의 세계 속의 장애 인물은 자신이 가진 영향력이 무엇인지를 이해하고 있는 코소보 출신 여성... 유엔식량농업기구(FAO) 사무국은 코소보의 디지털화, 양성 관련 및 임업 문제에 대한 지식을 개선하는 데 주력하고... "
"47","[월드 영상구성] 코소보, 깜짝 '눈' 치우는 주민들","  깜짝 '눈' 치우는 주민들 코소보 초봄 이례적 '눈' 4일 (현지 시각) 아침 -4도~낮 17도...일교차 극심 이틀간 추위ㆍ눈 예보 교통망 등 '일상' 피해 없어 <구성:김원영> "
"48","나토, 세르비아 군경 1000명 코소보 파견 요청 거부","  세르비아계 밀집코소보 지역에서 코소보 군인의 총격으로 주민 부상하자 항의 시위 세르비아의 알렉산다르 부치치(Aleksandar Vucic) 대통령이 8일(현지시간) “코소보 주재 북대서양 조약기구인 ‘나토(NATO)’ 사절단... "
"49","코소보서 세르비아계 주민 겨냥 총격 사건‥양국 간 긴장 고조","  발칸 반도의 앙숙 세르비아와 코소보에 감돈 전운이 채 가시기도 전에 코소보 남부에서 세르비아계 주민을 겨냥한 총격 사건이 발생했습니다. AFP 통신에 따르면 현지시간 6일 코소보 남부 스트르프체 인근에서 총격... "
"50","코소보서 세르비아계 주민 겨냥 총격사건…긴장 재차 고조","  총격범은 코소보 군인…세르비아계 주민들, 도로 봉쇄 시위 신창용 특파원 = 발칸 반도의 앙숙 세르비아와 코소보에 감돈 전운이 채 가시기도 전에 코소보 남부에서 세르비아계 주민을 겨냥한 총격 사건이 벌어졌다. AFP... "
"51","'유럽 화약고' 세르비아-코소보 긴장 완화…바리케이드 철거","  최근 민족 간 갈등으로 긴장이 최고조에 달했던 코소보와 세르비아가 폐쇄했던 국경을 다시 개방 하면서 긴장이 완화되고 있다고 AFP통신이 29일(현지시간) 보도했다. 보도에 따르면 코소보 접경지역인 메르다레에서... "
"52","'유럽 화약고' 세르비아-코소보 전운 고조…우크라戰 불똥 튀나","  유럽의 '화약고'로 불리는 발칸반도에 위치한 세르비아와 코소보가 최근 민족 간 갈등으로 긴장이 최고조에 달하고 있다. 이러한 가운데, 우크라이나 전쟁으로 골머리를 앓고 있는 미국과 서방은 세르비아와 코소보... "
"53","발칸반도, 또 전쟁 위기... 코소보와 세르비아는 왜 원수처럼 싸우나","  세르비아로부터 독립한 코소보 북부에서 알바니아계와 세르비아계 주민 간 민족 갈등이 일촉즉발로... 전날 ""(코소보 내) 우리 국민을 보호하고 세르비아를 보존하기 위해 모든 조치를 취할 것""이라며 군의 전투 준비... "
"54","세르비아, 軍 준비태세 '최고' 격상…앙숙 코소보와 무슨 일","  세르비아 정부가 ‘앙숙’ 코소보와의 긴장감이 높아지자 26일(현지시간) 군의 전투 준비 태세를 최고... 명령했다”며 “코소보에 있는 세르비아인들을 보호하기 위해 모든 수단을 동원할 것”이라고 밝혔다. 부세비치... "
"55","러시아 이번엔 ‘발칸 화약고’ 건드리나…코소보 총리, 위험 경고","  코소보 북부 지역에서 세르비아계와 알바니아계 코소보인 사이의 민족 갈등이 고조되는 가운데 코소보 총리가 우크라이나 전쟁에서 어려움을 겪고 있는 러시아가 이 지역에서 분쟁을 부추길 위험이 있다고 경고했다.... "
"56","코소보 내전 당시 코소보측 지도자, 전쟁범죄 첫 유죄 판결","  코소보해방군(KLA) 전 지휘관 무스타파, 특별재판소서 26년형 신창용 특파원 = 1998∼1999년 코소보 내전 당시 세르비아에 맞서 저항의 선봉에 선 코소보해방군(KLA)의 전 지휘관이 전쟁범죄 혐의로 유죄판결을 받았다.... "
"57","코소보, EU 가입 공식 신청…'발칸 앙숙' 세르비아 반발","  세르비아, EU 5개국과 헝가리에 코소보 가입 저지 요청 신창용 특파원 = 유럽 발칸반도 소국 코소보가 유럽연합(EU) 가입을 공식 신청했다. 비오사 오스마니 대통령, 알빈 쿠르티 총리 등 코소보 지도자들이 14일... "
"58","'유럽의 화약고' 코소보-세르비아 긴장 격화","  민족과 종교가 복잡하게 얽혀있는 동유럽 코소보와 세르비아 사이에 긴장이 고조되고 있습니다. 코소보 정부의 차량 번호판 교체명령에 세르비아인들이 저항하면서 지역정세가 험악해지고 있습니다. 정진오 기자가... "
"59","'코소보 갈등' 격화 조짐에 EU-미국, 폭력사태 중단과 협상 촉구","  북부 세르비아계 주민들 도로봉쇄 시위…학교 휴교, 지방선거 연기 신창용 특파원 = 유럽연합(EU)과 미국이 극단으로 치닫는 코소보 북부 지역의 민족 갈등을 완화하기 위해 코소보와 세르비아 정부에 즉각 협상에 나설... "
"60","코소보 북부서 긴장 고조…세르비아, 군·경찰 파견 타진","  세르비아와 코소보 간 갈등이 또다시 고조되는 모양새다. 로이터 통신에 따르면 세르비아계 주민 약 5만 명이 거주하는 코소보 북부 미트로비차에서 10일(현지시간) 코소보 경찰과 세르비아계 주민들 간 총격전이... "
"61","'총알' 채운 CJ CGV, 코소보 사업 박차…4DX·스크린X로 미션 임파서블7 상영","  CGV가 코소보 사업에 박차를 가한다. CJ CGV 4DX·스크린X을 도입한 현지 극장 업체 시네스타 시네마스... 시네스타 시네마스는 지난 8일(현지시간) 코소보 프리스티나몰 시네스타 메가플렉스에서 4DX관을 개관했다.... "
"62","코소보 대통령 ""연내 EU 가입 신청할 것""","  신창용 특파원 = 발칸반도의 소국 코소보가 연내 유럽연합(EU) 가입을 신청할 예정이다. dpa 통신에 따르면 비오사 오스마니 코소보 대통령은 6일(현지시간) EU-서부 발칸 정상회의가 열리는 알바니아 수도 티라나에 도착한... "
"63","[월드컵] FIFA, 코소보 관련 깃발 라커룸에 건 세르비아 징계 절차 착수(종합...","  라커룸에 코소보에 대한 정치적 메시지를 담은 깃발을 내걸었다""고 전했다. 다만 이 일이 세르비아 정부나... 원래 사이가 좋지 않은 세르비아와 코소보는 최근 갈등의 정도가 심화했다. 코소보가 이달 초부터 자국 내... "
"64","라커룸까지 들어간 세르비아-코소보 갈등, FIFA 징계위원회 열린다","  매체에 따르면 이는 세르비아가 2022 FIFA 카타르 월드컵 브라질과 조별 리그 1차전 경기에 앞서 코소보와... 외교 관계가 계속 좋지 못했던 세르비아와 코소보는 최근 갈등의 정도가 더 심해졌다. 코소보가 이달 초부터... "
"65","'번호판 갈등' 코소보-세르비아, EU 중재속에 합의 도달(종합)","  세르비아와 코소보가 최근 긴장 고조의 원인인 '차량 번호판' 문제에 대해 합의에 도달했다. 23일(현지시간)... 기쁘다""며 ""코소보는 차량 재등록에 관련된 추가 행동을 멈추고 세르비아는 코소보 도시 표기 자동차 번호판... "
"66","[특파원 시선] 코소보-세르비아 갈등서 드러난 EU의 무능함","  신창용 특파원 = 유럽 남부 발칸반도의 작은 국가 코소보 북부에서 작동하던 시한폭탄 타이머를 잠시 멈춘 건 유럽연합(EU)이 아니라 미국이었다. 알빈 쿠르티 코소보 총리는 22일(현지시간) 불법 차량 번호판에 대한... "
"67","'번호판 갈등' 세르비아-코소보, 절충안 합의 무산…긴장 최고조(종합)","  좁혀…22일부터 코소보 '과태료' 부과 강행시 충돌 우려 보렐 ""EU 가입이 목표라면 그에 걸맞게 행동하라"" 경고 정빛나 특파원 = '차량 번호판 논란'에 긴장이 고조된 발칸반도의 앙숙 세르비아와 코소보가 갈등 해소의... "
"68","EU 중재로 세르비아-코소보 '어색한 대면'…갈등 해법 찾을까","  세르비아와 코소보가 갈등 해소의 실마리를 찾기 위해 유럽연합(EU) 중재로 회동했다. 호세프 보렐 EU 외교... 쿠르티 코소보 총리가 참석한 가운데 긴급 고위급 회동을 주재했다. 회동에는 미로슬라우 라이차크 EU 세르비아... "
"69","차량번호판으로 불거진 코소보 ‘민족 갈등’…EU 경찰 파견","  유럽연합(EU)이 세르비아계와 코소보계 주민 사이 갈등이 고조되고 있는 코소보 북부에 치안 유지를 위한 경찰을 파견했다. ＜로이터＞ 통신은 19일(현지시각) ‘유럽연합 코소보 법치 임무단’(EULEX)이 북코소보 지역에... "
