"","title","contents"
"53","[모닝픽] 중국 비구이위안(컨트리가든), 5억3500만 달러 부채 상환 연기 제안","  ◇현대로템, 루마니아군에 K2 흑표전차 공급 제안 현대로템이 루마니아 군에 K2 흑표 전차를 공급하는 것을 제안했다고 디펜스로마니아가 19일(현지 시간) 보도했다. 루마니아가 미국 에이브럼스 전차 54대를... "
"54","""너무 즐거워요!""···잼버리 대원들, 경주서 문화 체험 삼매경에 '흠뻑'","  경주시에 따르면 지난 11일 서울에서 새만금 세계스카우트 잼버리 폐영식을 마친 독일, 체코, 루마니아... 체코, 루마니아, 우루과이, 포르투갈 등 5개국 대원 730여명이 지난 12일~오는 18일까지 1주일 간 경주에서... "
"55","[종합] 러, 루마니아 인근까지 폭격하며 우크라 곡물 수출 루트 차단 ""식량위...","  흑해곡물협정을 파기한 러시아가 우크라이나의 주요 곡물 수출항인 오데사에 이어 루마니아와 인접한 다뉴브강 하류 일대 항구까지 공격하면서 우크라 곡물 수출에 차질이 커지고 있다. 특히, 루마니아는 나토... "
"56","대구오페라하우스, 에스토니아·루마니아 국립극장… 공연 초청 완료","  바로 에스토니아와 루마니아 국립극장 무대에 대구오페라하우스의 우수 제작공연들을 선보이기로 한... 이어 8월 4일, 루마니아 부쿠레슈티 국립오페라극장과 대구오페라하우스간의 공연 초청에 관한 협의가 이루어졌다.... "
"57","“세계를 굶겨 죽이려 하나”···러시아, 다뉴브강 곡물창고 공격에 밀 가격...","  러시아가 24일(현지시간) 다뉴브강을 사이에 두고 루마니아와 마주보고 있는 우크라이나 레니의 곡물창고를... 인구 1만8000명의 작은 항구도시인 레니는 북대서양조약기구(나토) 회원국인 루마니아 영토와 강을 사이에... "
"58","IMF “러 곡물협정 중단, 국제 곡물가 최대 15% 상승” 경고","  러시아가 우크라이나의 해상 물류 중심지 오데사항을 공격한 데 그치지 않고 내륙 수운거점인 루마니아... 레니항에 있던 루마니아 선박 6척은 루마니아 쪽 강둑으로 대피해 피해를 보지 않은 것으로 알려졌다. 클라우스... "
"59","﻿배구 유럽선수권 '환상적 개막'.. 한국, 아시아선수권 출격","  바로 그 곳에서 이번 여자배구 유럽선수권 대회 개막전인 이탈리아-루마니아... 엘리자벳 '루마니아 대표팀' 출전 이날 개막전 경기는 홈팀 이탈리아가 루마니아를... "
"60","어느덧 7월이 다가왔네요 [루마니아 김재곤 선교사]","  그 후, 루마니아 특산 주사약 구매를 도와드렸습니다. 한국의 여러 정형외과, 성형외과 의원에서 이 주사약을 50만 원 받고 놔준다는데, 루마니아에서 구입한 가격은 40 Lei 미만이었습니다. 6. 학생 집에서 식사... "
"61","경주서 독일 등 세계 스카우트 잼버리 대원 400명 역사문화 체험…12일부터 1...","  경주시는 세계 스카우트 잼버리에 참가했던 독일·포르투갈·체코·루마니아·우루과이 5개국 400명의... 또 체코·루마니아·우루과이 대원 130명도 오는 12·13일 이틀간 불국사·석굴암·대릉원·첨성대·동궁과 월지 등... "
"62","러시아, '나토 코앞' 우크라이나 곡물 수출항 공격…밀 가격 급등","  러시아가 이번에 공격한 다뉴브강은 대서양조약기구(NATO·나토) 회원국인 루마니아와 국경을 접하고 있어 러시아와 나토 사이 충돌 위험까지 커지고 있다. 클라우스 요하니스 루마니아 대통령은 이날 성명을 통해... "
"63","헝가리 Dental World 전시회 참관기","  슬로베니아, 루마니아, 세르비아, 불가리아, 크로아티아, 우크라이나 7개국과 국경을 접하고 있으며... - 한편, 1차 세계대전의 영향으로 헝가리가 국토를 주변국으로 잃게 되면서, 루마니아, 슬로바키아... "
"64","수출 작심하고 개발한 한화 장갑차 '레드백'…호주 뚫고 세계 뻗는다","  보이는 루마니아, 폴란드와 논의에도 긍정적으로 작용할 것이라는 기대가 나온다. 한화에어로스페이스는... 현재 레드백 도입에 관심을 가진 곳은 루마니아와 폴란드다. 현지 보도에 따르면 루마니아 정부는... "
"65","[월드 영상구성] 루마니아, 분홍빛으로 변한 호수","  분홍빛으로 변한 호수 루마니아 여름철 기온↑, 적색 미생물ㆍ박테리아↑ 테키르기올 호수 불쾌한 냄새 풍기지만 '안전' 염도 높은 호수서 자연스러운 현상 <구성:김원영> "
"66","“곡물 수급 모니터링 강화·대체 수입선 확보 필요”","  루마니아 등 동유럽 내 곡물 수출 여력이 충분하고, 우크라이나가 협정 미연장에 대비해 우회 수출 경로로... 통한 루마니아로의 우회 수출 비중이 증가했다. 다뉴브강 우회 수출 비율은 기존 20%대에서 올 5월 50... "
"67","루마니아, '1조원 규모' 자주포 도입 사업 시동…한화에어로 '출사표'","  공급 루마니아가 자주포 도입 사업에 시동을 걸었다. 한화에어로스페이스가 출사표를 던지며 수주 확보에 나선다. 2일 업계에 따르면 한화에어로스페이스는 루마니아 국방부의 자주포 도입 사업 입찰공고에... "
"68","'더 넌 2' 수녀귀신 '발락' 컴백…9월 국내 개봉 확정","  오는 9월 개봉을 확정 지은 영화 '더 넌 2'는 루마니아 수녀원 사건 4년 후, 수녀 모습을 한 악마가 다시... '더 넌'의 루마니아 수녀원 사건 이후 사라진 것 같던 악마 '발락'이 프랑스 기숙학교에서 다시 모습을 드러내고... "
"69","루마니아, 자주포 도입 절차 본격 '개시'…K9 자주포 채택 '유력'","  루마니아 국방부, 9월 11일부터 자주포 도입사업 입찰 개시 사전 적격성 평가 업체 입찰 가능…현지 생산·유지보수 등 조건 제시 한화에어로스페이스기 루마니아 자주포 구입 프로젝트에 K9자주포를 앞세워 수주에... "
"70","최하위로 '위대한 도전' 마친 한국 최초 하이다이버 최병화","  1∼4차 시기 합계 187.50점으로 23명 가운데 23위 루마니아 포포비치, 개인 첫 세계선수권대회 우승 한국... 대회 우승은 콘스탄틴 포포비치(루마니아·472.80점)가 차지했다. 2위는 카탈린 페트루 프레다(루마니아·438.... "
"71","""루마니아, 현대로템 K2전차 도입 가까워졌다""","  기자] 루마니아의 현대로템 K2전차 도입이 앞당겨질 전망이다. 군 현대화를 추진하고 있는 루마니아가 현대로템의 K2 전차와 한화에어로스페이스의 K9 자주포를 통해 경쟁력을 유지하고 새로운 위협에 대한 대응을... "
