"","title","contents"
"34","회담하는 젤렌스키와 사켈라로풀루 그리스 대통령","  볼로디미르 젤렌스키 우크라이나 대통령이 21일 (현지시간) 아테네의 대통령 궁에서 카테리나 사켈라로풀루 그리스 대통령과 회담을 하고 있다. 2023.8.22 ⓒ AFP=뉴스1 "
"35","폭발하듯 거세게 확산되는 그리스 숲의 산불","  21일 (현지시간) 산불이 발생한 그리스 프로드로모스의 숲에서 불길이 거세게 확산되고 있다. 2023.8.22 ⓒ AFP=뉴스1 "
"36","그리스 산불로 여객선 바닥에 누운 환자들","  그리스 북동부 에브로스 지역 알렉산드루폴리스에서 병원 등을 중심으로 산불 대피령이 내려진 가운데 22일(현지시간) 한 병원에서 대피한 환자들이 여객선 바닥에 누워 있다. 알렉산드루폴리스에서는 나흘째 불길이... "
"37","대형 산불 덮친 그리스서 말 끌고 대피하는 농민","  그리스 곳곳에서 산불이 이어지는 가운데 22일(현지시간) 수도 아테네 인근에서 한 농민이 말을 끌고 대피하고 있다. 이번 산불로 지금까지 약 30명이 숨졌다. 2023.08.23 "
"38","그리스 산불, 주택까지 옮겨 붙어 주민 비상","  23일(현지시간) 그리스 아테네 인근 메니디에서 산불이 발생해 자원봉사자들이 주택에 옮겨붙은 불을 진압하고 있다. 산불이 나흘째 이어지고 있는 그리스 동북부에서 이날 불에 탄 시신이 최소 26구 발견됐다. (출처... "
"39","무섭게 타는 그리스 산불","  사진제공/AFP통신 = 22일(현지시간) 그리스 아테네에서 남서쪽으로 100km 떨어진 프로드로모스 인근에서 산불이 발생해 나무가 불에 타고 있다. "
"40","3년 2,300억 계약 자격 얻는 그리스 괴인 ""원클럽맨 되고 싶지만 우승이 우선...","  아데토쿤보가 밀워키와의 미래에 대한 질문에 답했다. 밀워키 벅스의 야니스 아데토쿤보는 25일(이하 한국시간) '뉴욕 타임즈'와의 인터뷰에서 구단과의 연장 계약에 대한 질문에 답했다. 아데토쿤보는 명실상부 현존... "
"41","화재 진압하는 그리스 소방관","  사진제공/AFP통신 = 소방관이 22일(현지시간) 그리스 아테네에서 남서쪽으로 100km 떨어진 프로드로모스 인근 사란티 마을 캠프장에서 화재를 진압하고 있다. "
"42","그리스 북동부 덮친 산불로 타버린 교회","  터키 국경과 가까운 그리스 북동부 지역에서 산불이 발생한 가운데 20일(현지시간) 알렉산드루폴리스 인근의 한 마을 교회 내부가 새까맣게 타 있다. 이번 산불로 전날부터 13개 마을의 주민이 대피했고 주택 6채와... "
"43","개막 후에도 보이지 않는 황인범, 그리스 올림피아코스와 결별하나","  지난 시즌 올림피아코스(그리스) 팬들이 꼽은 최고의 선수 황인범(27)이 시즌 개막 후 모습을 드러내지 않고... 올림피아코스는 지난 21일 펼쳐진 판세라이코스와의 2023-24 그리스 수페르리가 엘라다 1라운드에서 2-0으로... "
