"","title","contents"
"43","‘할렐루카’ 돈치치 없으면 ‘물주먹’ 슬로베니아, 스페인에 13점차 리드 잃...","  ‘할렐루카’ 루카 돈치치가 없으면 슬로베니아는 ‘물주먹’이 된다. 슬로베니아는 12일(한국시간) 스페인 말라가에서 열린 스페인과의 평가전에서 79-99, 20점차 대패를 당했다. 슬로베니아는 1쿼터 시작과 함께 4연속... "
"44","에드워즈-브런슨 펄펄 난 USA, ‘돈치치’ 없는 슬로베니아에 30점차 대승…중...","  열린 슬로베니아와의 2023 국제농구연맹(FIBA) 필리핀-일본-인도네시아 농구월드컵 대비 평가전에서 92-62로 30점차 대승을 거뒀다. 이날 미국은 크게 의미 없는 평가전을 치렀다. 슬로베니아 전력의 99%인 루카 돈치치가... "
"45","현대차그룹, 잼버리 대원에 연수원 4곳 제공","  기아 오산교육센터에 입소한 슬로베니아, 필리핀 스카우트 대원들이 9일 교육센터 로비에서 단체... 오산교육센터에는 슬로베니아 및 필리핀 대원 186명, 현대엔지니어링 블루몬테에는 엘살바도르 대원 49명이... "
"46","'빙하 녹아 주택 와르르' 미 알래스카 주민 대피","  유럽 슬로베니아에서도 온난화에 따른 기상이변으로 한 달치 비가 하루 만에 내렸습니다. 고정수... 유럽 슬로베니아 북부에도 온난화에 따른 기상이변으로 지역 한 달치 비가 하루 만에 내렸습니다. 현지 언론은 최소... "
"47","폭염·산불에 한쪽선 기록적 폭우…유럽 곳곳 기상이변에 '신음'","  앞서 지난 3∼4일부터 주말 사이에는 슬로베니아를 중심으로 중부 유럽에도 비가 쏟아지면서 홍수 피해 복구 작업이 한창이다. 슬로베니아 당국은 이번 피해를 1991년 유고슬라비아 연방에서 독립한 이래 최악의... "
"48","돈치치의 슬로베니아, 월드컵 준비 비상 걸렸다... 주력 포워드 십자인대 부상","  'ESPN'은 6일(이하 한국시간) 덴버 너게츠의 슬로베니아 국적 포워드 블랏코 찬차르가 왼쪽 무릎 십자인대 파열 부상을 당했다고 보도했다. 월드컵에서 좋은 성적을 기대하고 있는 슬로베니아는 최근 평가전을 통해... "
"49","‘무릎 부상’ 돈치치 2Q 이후 휴식, 찬차르도 무릎 통증 호소…슬로베니아는...","  슬로베니아가 트윈 에이스를 동시에 잃을 위기에 처했다. 슬로베니아는 5일(한국시간) 그리스 아테네에서 열린 그리스와의 2023 국제농구연맹(FIBA) 필리핀-일본-인도네시아 농구월드컵 대비 평가전 2차전에서 77-88로... "
"50","EU, '최악 홍수' 슬로베니아에 적극 지원...""5773억원 투입""","  유럽연합과 회원국들이 최악의 홍수를 맞은 슬로베니아를 돕기 위해 나섰다. / EU 홈페이지. 유럽 연합(EU)이 최근 최악의 홍수로 고통받고 있는 슬로베니아를 돕기 위해 나섰다. 9일(현지시간) 가디언·로이터통신 등... "
"51","지붕만 남긴 채 마을 사라져…중부 유럽 기록적 폭우","  지난 4일부터 슬로베니아를 강타한 폭우에 지금까지 최소 6명이 숨졌습니다. 하루 동안 한 달 치 강수량이 집중되면서 슬로베니아 전체 국토의 3분의 2가량이 피해를 입었습니다. [슬로베니아 프레발레 주민 : 먼저 다리가... "
"52","슬로베니아관광청, 투르 드 프랑스 2위 기념 자전거 여행지 홍보","  사진/슬로베이나관광청 2023 투르 드 프랑스에서 슬로베니아 챔피언이자 슬로베니아 관광홍보대사 타데이 포가차(Tadej Pogačar)가 2위를 차지했다. 슬로베니아관광청(STB)은 3년 연속 레이스 기간 동안 디지털 콘텐츠... "
